No	Time	DC/AC	Value	Unit	AUTO
152	20:32:57	DC	19,31	mA	pass
153	20:32:57	DC	00,19	mA	pass
154	20:32:58	DC	00,19	mA	pass
155	20:32:58	DC	00,20	mA	pass
156	20:32:59	DC	04,94	mA	pass
157	20:33:00	DC	00,19	mA	pass
158	20:33:00	DC	00,19	mA	pass
159	20:33:01	DC	00,19	mA	pass
160	20:33:01	DC	00,19	mA	pass
161	20:33:02	DC	00,19	mA	pass
162	20:33:02	DC	00,19	mA	pass
163	20:33:03	DC	00,19	mA	pass
164	20:33:03	DC	00,19	mA	pass
165	20:33:04	DC	19,82	mA	pass
166	20:33:05	DC	00,19	mA	pass
167	20:33:05	DC	00,19	mA	pass
168	20:33:06	DC	00,19	mA	pass
169	20:33:06	DC	05,02	mA	pass
170	20:33:07	DC	00,19	mA	pass
171	20:33:08	DC	00,19	mA	pass
172	20:33:08	DC	00,19	mA	pass
173	20:33:09	DC	00,19	mA	pass
174	20:33:09	DC	00,36	mA	pass
175	20:33:10	DC	00,19	mA	pass
176	20:33:10	DC	00,19	mA	pass
177	20:33:11	DC	00,13	mA	pass
178	20:33:12	DC	00,13	mA	pass
179	20:33:12	DC	00,13	mA	pass
180	20:33:13	DC	00,14	mA	pass
181	20:33:13	DC	00,13	mA	pass
182	20:33:14	DC	00,13	mA	pass
183	20:33:14	DC	00,13	mA	pass
184	20:33:15	DC	00,13	mA	pass
185	20:33:16	DC	00,13	mA	pass
186	20:33:16	DC	00,13	mA	pass
187	20:33:17	DC	00,13	mA	pass
188	20:33:17	DC	00,14	mA	pass
189	20:33:18	DC	00,13	mA	pass
190	20:33:19	DC	00,13	mA	pass
191	20:33:19	DC	00,14	mA	pass
192	20:33:20	DC	00,13	mA	pass
193	20:33:20	DC	00,13	mA	pass
194	20:33:21	DC	00,13	mA	pass
195	20:33:21	DC	00,13	mA	pass
196	20:33:22	DC	00,13	mA	pass
197	20:33:23	DC	00,13	mA	pass
198	20:33:23	DC	00,13	mA	pass
199	20:33:24	DC	00,13	mA	pass
200	20:33:24	DC	00,13	mA	pass
201	20:33:25	DC	00,13	mA	pass
202	20:33:26	DC	00,13	mA	pass
203	20:33:26	DC	00,13	mA	pass
204	20:33:27	DC	00,14	mA	pass
205	20:33:27	DC	00,14	mA	pass
206	20:33:28	DC	00,13	mA	pass
207	20:33:28	DC	00,13	mA	pass
208	20:33:29	DC	00,13	mA	pass
209	20:33:30	DC	00,13	mA	pass
210	20:33:30	DC	00,14	mA	pass
211	20:33:31	DC	00,13	mA	pass
212	20:33:31	DC	00,13	mA	pass
213	20:33:32	DC	00,13	mA	pass
214	20:33:33	DC	00,13	mA	pass
215	20:33:33	DC	00,13	mA	pass
216	20:33:34	DC	00,14	mA	pass
217	20:33:34	DC	00,13	mA	pass
218	20:33:35	DC	00,13	mA	pass
219	20:33:35	DC	00,13	mA	pass
220	20:33:36	DC	00,13	mA	pass
221	20:33:37	DC	00,13	mA	pass
222	20:33:37	DC	00,13	mA	pass
223	20:33:38	DC	00,13	mA	pass
224	20:33:38	DC	00,13	mA	pass
225	20:33:39	DC	00,13	mA	pass
226	20:33:40	DC	00,13	mA	pass
227	20:33:40	DC	00,13	mA	pass
228	20:33:41	DC	00,13	mA	pass
229	20:33:41	DC	00,14	mA	pass
230	20:33:42	DC	00,14	mA	pass
231	20:33:42	DC	00,13	mA	pass
232	20:33:43	DC	00,13	mA	pass
233	20:33:44	DC	00,13	mA	pass
234	20:33:44	DC	00,13	mA	pass
235	20:33:45	DC	00,13	mA	pass
236	20:33:45	DC	00,13	mA	pass
237	20:33:46	DC	00,13	mA	pass
238	20:33:46	DC	00,13	mA	pass
239	20:33:47	DC	00,14	mA	pass
240	20:33:48	DC	00,13	mA	pass
241	20:33:48	DC	00,13	mA	pass
242	20:33:49	DC	00,14	mA	pass
243	20:33:49	DC	00,13	mA	pass
244	20:33:50	DC	00,13	mA	pass
245	20:33:51	DC	00,14	mA	pass
246	20:33:51	DC	00,14	mA	pass
247	20:33:52	DC	00,13	mA	pass
248	20:33:52	DC	00,13	mA	pass
249	20:33:53	DC	00,14	mA	pass
250	20:33:53	DC	00,14	mA	pass
251	20:33:54	DC	00,13	mA	pass
252	20:33:55	DC	00,13	mA	pass
253	20:33:55	DC	00,13	mA	pass
254	20:33:56	DC	00,13	mA	pass
255	20:33:56	DC	00,13	mA	pass
256	20:33:57	DC	00,13	mA	pass
257	20:33:58	DC	00,13	mA	pass
258	20:33:58	DC	00,13	mA	pass
259	20:33:59	DC	00,14	mA	pass
260	20:33:59	DC	00,14	mA	pass
261	20:34:00	DC	00,13	mA	pass
262	20:34:00	DC	00,13	mA	pass
263	20:34:01	DC	00,13	mA	pass
264	20:34:02	DC	00,13	mA	pass
265	20:34:02	DC	00,13	mA	pass
266	20:34:03	DC	00,13	mA	pass
267	20:34:03	DC	00,13	mA	pass
268	20:34:04	DC	00,13	mA	pass
269	20:34:05	DC	00,13	mA	pass
270	20:34:05	DC	00,13	mA	pass
271	20:34:06	DC	00,13	mA	pass
272	20:34:06	DC	00,13	mA	pass
273	20:34:07	DC	00,13	mA	pass
274	20:34:07	DC	00,13	mA	pass
275	20:34:08	DC	00,13	mA	pass
276	20:34:09	DC	00,13	mA	pass
277	20:34:09	DC	00,13	mA	pass
278	20:34:10	DC	00,13	mA	pass
279	20:34:10	DC	00,13	mA	pass
280	20:34:11	DC	00,13	mA	pass
281	20:34:12	DC	00,14	mA	pass
282	20:34:12	DC	00,13	mA	pass
283	20:34:13	DC	00,13	mA	pass
284	20:34:13	DC	00,13	mA	pass
285	20:34:14	DC	00,13	mA	pass
286	20:34:14	DC	00,14	mA	pass
287	20:34:15	DC	00,14	mA	pass
288	20:34:16	DC	00,13	mA	pass
289	20:34:16	DC	00,13	mA	pass
290	20:34:17	DC	00,13	mA	pass
