No	Time	DC/AC	Value	Unit	AUTO
663	16:34:23	DC	05,18	mA	pass
664	16:34:23	DC	00,15	mA	pass
665	16:34:24	DC	00,15	mA	pass
666	16:34:24	DC	00,15	mA	pass
667	16:34:25	DC	00,17	mA	pass
668	16:34:25	DC	00,17	mA	pass
669	16:34:26	DC	00,17	mA	pass
670	16:34:27	DC	00,15	mA	pass
671	16:34:27	DC	00,15	mA	pass
672	16:34:28	DC	00,15	mA	pass
673	16:34:28	DC	00,15	mA	pass
674	16:34:29	DC	00,15	mA	pass
675	16:34:30	DC	00,15	mA	pass
676	16:34:30	DC	07,49	mA	pass
677	16:34:31	DC	00,15	mA	pass
678	16:34:31	DC	00,62	mA	pass
679	16:34:32	DC	00,15	mA	pass
680	16:34:32	DC	00,15	mA	pass
681	16:34:33	DC	00,15	mA	pass
682	16:34:34	DC	00,63	mA	pass
683	16:34:34	DC	00,15	mA	pass
684	16:34:35	DC	00,15	mA	pass
685	16:34:35	DC	02,09	mA	pass
686	16:34:36	DC	00,15	mA	pass
687	16:34:36	DC	41,89	mA	pass
688	16:34:37	DC	04,88	mA	pass
689	16:34:38	DC	00,48	mA	pass
690	16:34:38	DC	06,72	mA	pass
691	16:34:39	DC	21,22	mA	pass
692	16:34:39	DC	23,65	mA	pass
693	16:34:40	DC	08,70	mA	pass
694	16:34:40	DC	00,17	mA	pass
695	16:34:41	DC	00,16	mA	pass
696	16:34:42	DC	00,90	mA	pass
697	16:34:42	DC	04,19	mA	pass
698	16:34:43	DC	24,71	mA	pass
699	16:34:43	DC	17,84	mA	pass
700	16:34:44	DC	31,75	mA	pass
701	16:34:44	DC	00,15	mA	pass
702	16:34:45	DC	01,11	mA	pass
703	16:34:46	DC	04,89	mA	pass
704	16:34:46	DC	17,50	mA	pass
705	16:34:47	DC	24,77	mA	pass
706	16:34:47	DC	11,89	mA	pass
707	16:34:48	DC	00,15	mA	pass
708	16:34:49	DC	00,15	mA	pass
709	16:34:49	DC	00,15	mA	pass
710	16:34:50	DC	00,15	mA	pass
711	16:34:50	DC	00,63	mA	pass
712	16:34:51	DC	00,15	mA	pass
713	16:34:51	DC	00,15	mA	pass
714	16:34:52	DC	07,10	mA	pass
715	16:34:53	DC	00,38	mA	pass
716	16:34:53	DC	00,15	mA	pass
717	16:34:54	DC	00,15	mA	pass
718	16:34:54	DC	00,26	mA	pass
719	16:34:55	DC	00,15	mA	pass
720	16:34:55	DC	00,15	mA	pass
721	16:34:56	DC	00,15	mA	pass
722	16:34:57	DC	00,61	mA	pass
723	16:34:57	DC	00,83	mA	pass
724	16:34:58	DC	00,15	mA	pass
725	16:34:58	DC	00,15	mA	pass
726	16:34:59	DC	00,63	mA	pass
727	16:35:00	DC	05,85	mA	pass
728	16:35:00	DC	00,15	mA	pass
729	16:35:01	DC	00,15	mA	pass
730	16:35:01	DC	00,15	mA	pass
731	16:35:02	DC	00,15	mA	pass
732	16:35:02	DC	00,15	mA	pass
733	16:35:03	DC	00,15	mA	pass
734	16:35:04	DC	00,15	mA	pass
735	16:35:04	DC	00,15	mA	pass
736	16:35:05	DC	00,15	mA	pass
737	16:35:05	DC	00,16	mA	pass
738	16:35:06	DC	05,08	mA	pass
739	16:35:07	DC	00,15	mA	pass
740	16:35:07	DC	00,17	mA	pass
741	16:35:08	DC	00,50	mA	pass
742	16:35:08	DC	00,15	mA	pass
743	16:35:09	DC	00,15	mA	pass
744	16:35:10	DC	00,15	mA	pass
745	16:35:10	DC	00,62	mA	pass
746	16:35:11	DC	00,15	mA	pass
747	16:35:11	DC	02,18	mA	pass
748	16:35:12	DC	00,62	mA	pass
749	16:35:12	DC	00,26	mA	pass
750	16:35:13	DC	00,15	mA	pass
751	16:35:14	DC	06,60	mA	pass
752	16:35:14	DC	00,15	mA	pass
753	16:35:15	DC	00,15	mA	pass
754	16:35:15	DC	00,15	mA	pass
755	16:35:16	DC	00,15	mA	pass
756	16:35:17	DC	00,15	mA	pass
757	16:35:17	DC	00,15	mA	pass
758	16:35:18	DC	00,15	mA	pass
759	16:35:18	DC	00,15	mA	pass
760	16:35:19	DC	03,43	mA	pass
761	16:35:19	DC	00,15	mA	pass
762	16:35:20	DC	00,62	mA	pass
763	16:35:21	DC	00,15	mA	pass
764	16:35:21	DC	00,15	mA	pass
765	16:35:22	DC	00,15	mA	pass
766	16:35:22	DC	00,15	mA	pass
767	16:35:23	DC	00,15	mA	pass
768	16:35:23	DC	00,15	mA	pass
769	16:35:24	DC	00,15	mA	pass
770	16:35:25	DC	00,15	mA	pass
771	16:35:25	DC	01,33	mA	pass
772	16:35:26	DC	00,15	mA	pass
773	16:35:26	DC	06,86	mA	pass
774	16:35:27	DC	00,15	mA	pass
775	16:35:28	DC	00,16	mA	pass
776	16:35:28	DC	00,15	mA	pass
777	16:35:29	DC	00,15	mA	pass
778	16:35:29	DC	00,15	mA	pass
779	16:35:30	DC	00,15	mA	pass
780	16:35:31	DC	00,15	mA	pass
781	16:35:31	DC	43,89	mA	pass
782	16:35:32	DC	04,50	mA	pass
783	16:35:32	DC	19,70	mA	pass
784	16:35:33	DC	18,19	mA	pass
785	16:35:33	DC	03,14	mA	pass
786	16:35:34	DC	00,15	mA	pass
787	16:35:35	DC	00,15	mA	pass
788	16:35:35	DC	00,30	mA	pass
789	16:35:36	DC	02,44	mA	pass
790	16:35:36	DC	08,91	mA	pass
791	16:35:37	DC	23,97	mA	pass
792	16:35:37	DC	44,33	mA	pass
793	16:35:38	DC	00,19	mA	pass
794	16:35:39	DC	00,17	mA	pass
795	16:35:39	DC	00,15	mA	pass
796	16:35:40	DC	01,37	mA	pass
797	16:35:40	DC	05,39	mA	pass
798	16:35:41	DC	30,27	mA	pass
799	16:35:42	DC	21,77	mA	pass
800	16:35:42	DC	10,27	mA	pass
801	16:35:43	DC	05,98	mA	pass
802	16:35:43	DC	00,16	mA	pass
803	16:35:44	DC	00,63	mA	pass
804	16:35:45	DC	00,15	mA	pass
805	16:35:45	DC	00,15	mA	pass
806	16:35:46	DC	07,18	mA	pass
807	16:35:46	DC	00,15	mA	pass
808	16:35:47	DC	00,15	mA	pass
809	16:35:47	DC	00,15	mA	pass
810	16:35:48	DC	00,15	mA	pass
811	16:35:49	DC	00,15	mA	pass
812	16:35:49	DC	00,15	mA	pass
813	16:35:50	DC	00,15	mA	pass
814	16:35:50	DC	00,62	mA	pass
815	16:35:51	DC	00,15	mA	pass
816	16:35:51	DC	00,15	mA	pass
817	16:35:52	DC	00,15	mA	pass
818	16:35:53	DC	00,48	mA	pass
819	16:35:53	DC	07,66	mA	pass
820	16:35:54	DC	00,15	mA	pass
821	16:35:54	DC	00,15	mA	pass
822	16:35:55	DC	00,16	mA	pass
823	16:35:56	DC	00,16	mA	pass
824	16:35:56	DC	00,15	mA	pass
825	16:35:57	DC	00,15	mA	pass
826	16:35:57	DC	00,15	mA	pass
827	16:35:58	DC	00,15	mA	pass
828	16:35:58	DC	05,50	mA	pass
829	16:35:59	DC	00,15	mA	pass
830	16:36:00	DC	00,15	mA	pass
831	16:36:00	DC	00,15	mA	pass
832	16:36:01	DC	00,15	mA	pass
833	16:36:01	DC	00,15	mA	pass
834	16:36:02	DC	00,15	mA	pass
835	16:36:03	DC	00,15	mA	pass
836	16:36:03	DC	00,15	mA	pass
837	16:36:04	DC	00,15	mA	pass
838	16:36:04	DC	00,15	mA	pass
839	16:36:05	DC	05,53	mA	pass
840	16:36:05	DC	00,15	mA	pass
841	16:36:06	DC	06,27	mA	pass
842	16:36:07	DC	00,15	mA	pass
843	16:36:07	DC	00,40	mA	pass
844	16:36:08	DC	00,15	mA	pass
845	16:36:08	DC	00,15	mA	pass
846	16:36:09	DC	00,15	mA	pass
847	16:36:09	DC	00,15	mA	pass
848	16:36:10	DC	07,67	mA	pass
849	16:36:11	DC	00,15	mA	pass
850	16:36:11	DC	00,15	mA	pass
851	16:36:12	DC	00,15	mA	pass
852	16:36:12	DC	00,15	mA	pass
853	16:36:13	DC	00,15	mA	pass
854	16:36:14	DC	00,33	mA	pass
855	16:36:14	DC	00,15	mA	pass
856	16:36:15	DC	00,15	mA	pass
857	16:36:15	DC	00,15	mA	pass
858	16:36:16	DC	00,63	mA	pass
859	16:36:17	DC	00,15	mA	pass
860	16:36:17	DC	00,15	mA	pass
861	16:36:18	DC	07,54	mA	pass
862	16:36:18	DC	00,29	mA	pass
863	16:36:19	DC	00,15	mA	pass
864	16:36:19	DC	00,15	mA	pass
865	16:36:20	DC	00,15	mA	pass
866	16:36:21	DC	00,15	mA	pass
867	16:36:21	DC	00,15	mA	pass
868	16:36:22	DC	00,15	mA	pass
869	16:36:22	DC	00,15	mA	pass
870	16:36:23	DC	00,15	mA	pass
871	16:36:23	DC	00,15	mA	pass
872	16:36:24	DC	00,15	mA	pass
873	16:36:25	DC	00,27	mA	pass
874	16:36:25	DC	07,45	mA	pass
875	16:36:26	DC	00,15	mA	pass
876	16:36:26	DC	00,15	mA	pass
877	16:36:27	DC	00,15	mA	pass
878	16:36:28	DC	00,15	mA	pass
879	16:36:28	DC	00,15	mA	pass
880	16:36:29	DC	00,15	mA	pass
881	16:36:29	DC	00,15	mA	pass
882	16:36:30	DC	00,15	mA	pass
883	16:36:30	DC	06,45	mA	pass
884	16:36:31	DC	00,25	mA	pass
885	16:36:32	DC	00,15	mA	pass
886	16:36:32	DC	00,15	mA	pass
887	16:36:33	DC	00,70	mA	pass
888	16:36:33	DC	00,15	mA	pass
889	16:36:34	DC	00,15	mA	pass
890	16:36:34	DC	05,61	mA	pass
891	16:36:35	DC	00,15	mA	pass
892	16:36:36	DC	00,15	mA	pass
893	16:36:36	DC	00,15	mA	pass
894	16:36:37	DC	07,54	mA	pass
895	16:36:37	DC	00,15	mA	pass
896	16:36:38	DC	00,15	mA	pass
897	16:36:39	DC	00,15	mA	pass
898	16:36:39	DC	00,15	mA	pass
899	16:36:40	DC	00,15	mA	pass
900	16:36:40	DC	00,15	mA	pass
901	16:36:41	DC	00,15	mA	pass
902	16:36:42	DC	00,15	mA	pass
903	16:36:42	DC	00,15	mA	pass
904	16:36:43	DC	00,12	mA	pass
905	16:36:43	DC	00,43	mA	pass
906	16:36:44	DC	00,12	mA	pass
907	16:36:44	DC	00,12	mA	pass
908	16:36:45	DC	00,12	mA	pass
909	16:36:46	DC	00,58	mA	pass
910	16:36:46	DC	00,12	mA	pass
911	16:36:47	DC	00,12	mA	pass
912	16:36:47	DC	00,12	mA	pass
913	16:36:48	DC	00,12	mA	pass
914	16:36:49	DC	00,12	mA	pass
915	16:36:49	DC	00,12	mA	pass
916	16:36:50	DC	00,12	mA	pass
917	16:36:50	DC	00,12	mA	pass
918	16:36:51	DC	00,12	mA	pass
919	16:36:51	DC	00,12	mA	pass
920	16:36:52	DC	00,24	mA	pass
921	16:36:53	DC	00,11	mA	pass
922	16:36:53	DC	00,48	mA	pass
923	16:36:54	DC	00,12	mA	pass
924	16:36:54	DC	00,12	mA	pass
925	16:36:55	DC	00,12	mA	pass
926	16:36:55	DC	00,12	mA	pass
927	16:36:56	DC	00,11	mA	pass
928	16:36:57	DC	00,11	mA	pass
929	16:36:57	DC	00,11	mA	pass
930	16:36:58	DC	00,11	mA	pass
931	16:36:58	DC	00,12	mA	pass
932	16:36:59	DC	00,12	mA	pass
933	16:37:00	DC	00,12	mA	pass
934	16:37:00	DC	00,11	mA	pass
935	16:37:01	DC	00,13	mA	pass
936	16:37:01	DC	00,13	mA	pass
937	16:37:02	DC	00,12	mA	pass
938	16:37:03	DC	00,14	mA	pass
939	16:37:03	DC	00,14	mA	pass
940	16:37:04	DC	00,12	mA	pass
941	16:37:04	DC	00,12	mA	pass
942	16:37:05	DC	00,11	mA	pass
943	16:37:05	DC	00,11	mA	pass
944	16:37:06	DC	00,11	mA	pass
945	16:37:07	DC	00,11	mA	pass
946	16:37:07	DC	00,12	mA	pass
947	16:37:08	DC	00,12	mA	pass
948	16:37:08	DC	00,12	mA	pass
949	16:37:09	DC	00,12	mA	pass
950	16:37:09	DC	00,12	mA	pass
951	16:37:10	DC	00,11	mA	pass
952	16:37:11	DC	00,58	mA	pass
953	16:37:11	DC	00,12	mA	pass
954	16:37:12	DC	00,11	mA	pass
955	16:37:12	DC	00,11	mA	pass
956	16:37:13	DC	00,11	mA	pass
957	16:37:14	DC	00,12	mA	pass
958	16:37:14	DC	00,12	mA	pass
959	16:37:15	DC	00,12	mA	pass
960	16:37:15	DC	00,12	mA	pass
961	16:37:16	DC	00,12	mA	pass
962	16:37:17	DC	00,12	mA	pass
963	16:37:17	DC	10,81	mA	pass
964	16:37:18	DC	13,20	mA	pass
965	16:37:18	DC	36,34	mA	pass
966	16:37:19	DC	00,15	mA	pass
967	16:37:19	DC	00,61	mA	pass
968	16:37:20	DC	03,50	mA	pass
969	16:37:21	DC	15,74	mA	pass
970	16:37:21	DC	25,12	mA	pass
971	16:37:22	DC	41,97	mA	pass
972	16:37:22	DC	10,55	mA	pass
973	16:37:23	DC	08,04	mA	pass
974	16:37:23	DC	00,25	mA	pass
975	16:37:24	DC	00,15	mA	pass
976	16:37:25	DC	02,78	mA	pass
977	16:37:25	DC	12,88	mA	pass
978	16:37:26	DC	32,48	mA	pass
979	16:37:26	DC	06,34	mA	pass
980	16:37:27	DC	22,70	mA	pass
981	16:37:28	DC	00,15	mA	pass
982	16:37:28	DC	07,01	mA	pass
983	16:37:29	DC	14,76	mA	pass
984	16:37:29	DC	04,75	mA	pass
985	16:37:30	DC	00,15	mA	pass
986	16:37:30	DC	00,15	mA	pass
987	16:37:31	DC	00,63	mA	pass
988	16:37:32	DC	00,15	mA	pass
989	16:37:32	DC	00,15	mA	pass
990	16:37:33	DC	00,62	mA	pass
991	16:37:33	DC	01,69	mA	pass
992	16:37:34	DC	00,15	mA	pass
993	16:37:34	DC	00,15	mA	pass
994	16:37:35	DC	00,15	mA	pass
995	16:37:36	DC	00,16	mA	pass
996	16:37:36	DC	00,16	mA	pass
997	16:37:37	DC	00,62	mA	pass
998	16:37:37	DC	00,57	mA	pass
999	16:37:38	DC	00,15	mA	pass
1000	16:37:38	DC	00,15	mA	pass
1001	16:37:39	DC	00,58	mA	pass
1002	16:37:40	DC	00,16	mA	pass
1003	16:37:40	DC	00,15	mA	pass
1004	16:37:41	DC	07,55	mA	pass
1005	16:37:41	DC	00,15	mA	pass
1006	16:37:42	DC	00,15	mA	pass
1007	16:37:43	DC	00,15	mA	pass
1008	16:37:43	DC	00,97	mA	pass
1009	16:37:44	DC	00,15	mA	pass
1010	16:37:44	DC	00,15	mA	pass
1011	16:37:45	DC	00,15	mA	pass
1012	16:37:46	DC	00,15	mA	pass
1013	16:37:46	DC	00,15	mA	pass
1014	16:37:47	DC	00,15	mA	pass
1015	16:37:47	DC	04,68	mA	pass
1016	16:37:48	DC	00,61	mA	pass
1017	16:37:49	DC	04,15	mA	pass
1018	16:37:49	DC	00,15	mA	pass
1019	16:37:50	DC	00,15	mA	pass
1020	16:37:50	DC	00,15	mA	pass
1021	16:37:51	DC	00,15	mA	pass
1022	16:37:51	DC	00,16	mA	pass
1023	16:37:52	DC	00,15	mA	pass
1024	16:37:53	DC	00,63	mA	pass
1025	16:37:53	DC	00,15	mA	pass
1026	16:37:54	DC	00,15	mA	pass
1027	16:37:54	DC	00,15	mA	pass
1028	16:37:55	DC	00,15	mA	pass
1029	16:37:55	DC	00,15	mA	pass
1030	16:37:56	DC	06,65	mA	pass
1031	16:37:57	DC	00,62	mA	pass
1032	16:37:57	DC	00,63	mA	pass
1033	16:37:58	DC	00,15	mA	pass
1034	16:37:58	DC	00,15	mA	pass
1035	16:37:59	DC	00,15	mA	pass
1036	16:38:00	DC	00,15	mA	pass
1037	16:38:00	DC	04,46	mA	pass
1038	16:38:01	DC	00,15	mA	pass
1039	16:38:01	DC	00,72	mA	pass
1040	16:38:02	DC	00,16	mA	pass
1041	16:38:02	DC	00,25	mA	pass
1042	16:38:03	DC	00,20	mA	pass
1043	16:38:04	DC	00,17	mA	pass
1044	16:38:04	DC	00,16	mA	pass
1045	16:38:05	DC	00,16	mA	pass
1046	16:38:05	DC	00,16	mA	pass
1047	16:38:06	DC	00,16	mA	pass
1048	16:38:06	DC	00,15	mA	pass
1049	16:38:07	DC	00,62	mA	pass
1050	16:38:08	DC	06,88	mA	pass
1051	16:38:08	DC	00,15	mA	pass
1052	16:38:09	DC	00,55	mA	pass
1053	16:38:09	DC	00,15	mA	pass
1054	16:38:10	DC	00,15	mA	pass
1055	16:38:10	DC	00,15	mA	pass
1056	16:38:11	DC	00,16	mA	pass
1057	16:38:12	DC	00,15	mA	pass
1058	16:38:12	DC	00,49	mA	pass
1059	16:38:13	DC	06,77	mA	pass
1060	16:38:13	DC	00,15	mA	pass
1061	16:38:14	DC	00,15	mA	pass
1062	16:38:15	DC	00,15	mA	pass
1063	16:38:15	DC	00,47	mA	pass
1064	16:38:16	DC	01,19	mA	pass
1065	16:38:16	DC	00,15	mA	pass
1066	16:38:17	DC	00,15	mA	pass
1067	16:38:18	DC	00,61	mA	pass
1068	16:38:18	DC	00,28	mA	pass
1069	16:38:19	DC	00,15	mA	pass
1070	16:38:19	DC	00,15	mA	pass
1071	16:38:20	DC	00,15	mA	pass
1072	16:38:21	DC	05,22	mA	pass
1073	16:38:21	DC	00,15	mA	pass
1074	16:38:22	DC	00,15	mA	pass
1075	16:38:22	DC	00,35	mA	pass
1076	16:38:23	DC	00,18	mA	pass
1077	16:38:23	DC	00,17	mA	pass
1078	16:38:24	DC	00,17	mA	pass
1079	16:38:25	DC	00,63	mA	pass
1080	16:38:25	DC	00,16	mA	pass
1081	16:38:26	DC	00,15	mA	pass
1082	16:38:26	DC	00,15	mA	pass
1083	16:38:27	DC	00,53	mA	pass
1084	16:38:27	DC	00,15	mA	pass
1085	16:38:28	DC	07,49	mA	pass
1086	16:38:29	DC	00,15	mA	pass
1087	16:38:29	DC	00,14	mA	pass
1088	16:38:30	DC	00,13	mA	pass
1089	16:38:30	DC	00,12	mA	pass
1090	16:38:31	DC	00,11	mA	pass
1091	16:38:32	DC	00,11	mA	pass
1092	16:38:32	DC	00,11	mA	pass
1093	16:38:33	DC	00,11	mA	pass
1094	16:38:33	DC	00,11	mA	pass
1095	16:38:34	DC	00,11	mA	pass
1096	16:38:34	DC	00,33	mA	pass
1097	16:38:35	DC	00,12	mA	pass
1098	16:38:36	DC	00,71	mA	pass
1099	16:38:36	DC	00,11	mA	pass
1100	16:38:37	DC	00,11	mA	pass
1101	16:38:37	DC	00,11	mA	pass
1102	16:38:38	DC	00,12	mA	pass
1103	16:38:38	DC	00,11	mA	pass
1104	16:38:39	DC	00,56	mA	pass
1105	16:38:40	DC	00,12	mA	pass
1106	16:38:40	DC	00,12	mA	pass
1107	16:38:41	DC	00,60	mA	pass
1108	16:38:41	DC	00,11	mA	pass
1109	16:38:42	DC	00,11	mA	pass
1110	16:38:42	DC	00,12	mA	pass
1111	16:38:43	DC	00,12	mA	pass
1112	16:38:44	DC	00,12	mA	pass
1113	16:38:44	DC	00,12	mA	pass
1114	16:38:45	DC	00,12	mA	pass
1115	16:38:45	DC	00,12	mA	pass
1116	16:38:46	DC	00,12	mA	pass
1117	16:38:47	DC	00,13	mA	pass
1118	16:38:47	DC	00,12	mA	pass
1119	16:38:48	DC	00,11	mA	pass
1120	16:38:48	DC	00,11	mA	pass
1121	16:38:49	DC	00,11	mA	pass
1122	16:38:50	DC	00,12	mA	pass
1123	16:38:50	DC	00,12	mA	pass
1124	16:38:51	DC	00,12	mA	pass
1125	16:38:51	DC	00,12	mA	pass
1126	16:38:52	DC	00,12	mA	pass
1127	16:38:53	DC	00,12	mA	pass
1128	16:38:53	DC	00,58	mA	pass
1129	16:38:54	DC	00,13	mA	pass
1130	16:38:54	DC	00,12	mA	pass
1131	16:38:55	DC	00,12	mA	pass
1132	16:38:55	DC	00,12	mA	pass
1133	16:38:56	DC	00,12	mA	pass
1134	16:38:57	DC	00,50	mA	pass
1135	16:38:57	DC	00,13	mA	pass
1136	16:38:58	DC	00,12	mA	pass
1137	16:38:58	DC	00,12	mA	pass
1138	16:38:59	DC	00,12	mA	pass
1139	16:38:59	DC	00,12	mA	pass
1140	16:39:00	DC	00,12	mA	pass
1141	16:39:01	DC	00,12	mA	pass
1142	16:39:01	DC	00,12	mA	pass
1143	16:39:02	DC	00,12	mA	pass
1144	16:39:02	DC	00,12	mA	pass
1145	16:39:03	DC	00,11	mA	pass
1146	16:39:04	DC	00,12	mA	pass
1147	16:39:04	DC	00,12	mA	pass
1148	16:39:05	DC	00,12	mA	pass
1149	16:39:05	DC	00,12	mA	pass
1150	16:39:06	DC	00,12	mA	pass
1151	16:39:06	DC	00,13	mA	pass
1152	16:39:07	DC	00,13	mA	pass
1153	16:39:08	DC	00,12	mA	pass
1154	16:39:08	DC	00,11	mA	pass
1155	16:39:09	DC	00,61	mA	pass
1156	16:39:09	DC	00,13	mA	pass
1157	16:39:10	DC	00,12	mA	pass
1158	16:39:10	DC	00,12	mA	pass
1159	16:39:11	DC	00,12	mA	pass
1160	16:39:12	DC	00,12	mA	pass
1161	16:39:12	DC	00,12	mA	pass
1162	16:39:13	DC	00,12	mA	pass
1163	16:39:13	DC	00,12	mA	pass
1164	16:39:14	DC	00,12	mA	pass
1165	16:39:14	DC	00,12	mA	pass
1166	16:39:15	DC	00,12	mA	pass
1167	16:39:16	DC	00,12	mA	pass
1168	16:39:16	DC	00,12	mA	pass
1169	16:39:17	DC	00,13	mA	pass
1170	16:39:17	DC	00,12	mA	pass
1171	16:39:18	DC	00,12	mA	pass
1172	16:39:19	DC	00,11	mA	pass
1173	16:39:19	DC	00,13	mA	pass
1174	16:39:20	DC	00,12	mA	pass
1175	16:39:20	DC	00,12	mA	pass
1176	16:39:21	DC	00,11	mA	pass
1177	16:39:22	DC	00,11	mA	pass
1178	16:39:22	DC	00,12	mA	pass
1179	16:39:23	DC	00,12	mA	pass
1180	16:39:23	DC	00,12	mA	pass
1181	16:39:24	DC	00,12	mA	pass
1182	16:39:25	DC	00,12	mA	pass
1183	16:39:25	DC	00,12	mA	pass
1184	16:39:26	DC	00,12	mA	pass
1185	16:39:26	DC	00,60	mA	pass
1186	16:39:27	DC	00,12	mA	pass
1187	16:39:27	DC	00,12	mA	pass
1188	16:39:28	DC	00,12	mA	pass
1189	16:39:29	DC	00,12	mA	pass
1190	16:39:29	DC	00,12	mA	pass
1191	16:39:30	DC	00,57	mA	pass
1192	16:39:30	DC	00,11	mA	pass
1193	16:39:31	DC	00,11	mA	pass
1194	16:39:31	DC	00,11	mA	pass
1195	16:39:32	DC	00,11	mA	pass
1196	16:39:33	DC	00,12	mA	pass
1197	16:39:33	DC	00,59	mA	pass
1198	16:39:34	DC	00,12	mA	pass
1199	16:39:34	DC	00,12	mA	pass
1200	16:39:35	DC	00,12	mA	pass
1201	16:39:36	DC	00,11	mA	pass
1202	16:39:36	DC	00,11	mA	pass
1203	16:39:37	DC	00,12	mA	pass
1204	16:39:37	DC	00,11	mA	pass
1205	16:39:38	DC	00,11	mA	pass
1206	16:39:38	DC	00,13	mA	pass
1207	16:39:39	DC	00,12	mA	pass
1208	16:39:40	DC	00,12	mA	pass
1209	16:39:40	DC	00,13	mA	pass
1210	16:39:41	DC	00,12	mA	pass
1211	16:39:41	DC	00,12	mA	pass
1212	16:39:42	DC	00,12	mA	pass
1213	16:39:42	DC	00,11	mA	pass
1214	16:39:43	DC	00,11	mA	pass
1215	16:39:44	DC	00,11	mA	pass
1216	16:39:44	DC	00,11	mA	pass
1217	16:39:45	DC	00,11	mA	pass
1218	16:39:45	DC	00,12	mA	pass
1219	16:39:46	DC	00,12	mA	pass
1220	16:39:46	DC	00,12	mA	pass
1221	16:39:47	DC	00,12	mA	pass
1222	16:39:48	DC	00,44	mA	pass
1223	16:39:48	DC	00,11	mA	pass
1224	16:39:49	DC	00,13	mA	pass
1225	16:39:49	DC	00,61	mA	pass
1226	16:39:50	DC	00,12	mA	pass
1227	16:39:51	DC	00,12	mA	pass
1228	16:39:51	DC	00,60	mA	pass
1229	16:39:52	DC	00,11	mA	pass
1230	16:39:52	DC	00,12	mA	pass
1231	16:39:53	DC	00,59	mA	pass
1232	16:39:54	DC	00,12	mA	pass
1233	16:39:54	DC	00,11	mA	pass
1234	16:39:55	DC	00,59	mA	pass
1235	16:39:55	DC	00,13	mA	pass
1236	16:39:56	DC	00,12	mA	pass
1237	16:39:56	DC	00,61	mA	pass
1238	16:39:57	DC	00,59	mA	pass
1239	16:39:58	DC	00,12	mA	pass
1240	16:39:58	DC	00,59	mA	pass
1241	16:39:59	DC	00,11	mA	pass
1242	16:39:59	DC	00,12	mA	pass
1243	16:40:00	DC	00,60	mA	pass
1244	16:40:01	DC	00,13	mA	pass
1245	16:40:01	DC	00,13	mA	pass
1246	16:40:02	DC	00,58	mA	pass
1247	16:40:02	DC	00,12	mA	pass
1248	16:40:03	DC	00,12	mA	pass
1249	16:40:03	DC	00,13	mA	pass
1250	16:40:04	DC	00,13	mA	pass
1251	16:40:05	DC	00,13	mA	pass
1252	16:40:05	DC	00,12	mA	pass
1253	16:40:06	DC	00,12	mA	pass
1254	16:40:06	DC	00,12	mA	pass
1255	16:40:07	DC	00,12	mA	pass
1256	16:40:07	DC	00,11	mA	pass
1257	16:40:08	DC	00,12	mA	pass
1258	16:40:09	DC	00,12	mA	pass
1259	16:40:09	DC	00,12	mA	pass
1260	16:40:10	DC	00,12	mA	pass
1261	16:40:10	DC	00,12	mA	pass
1262	16:40:11	DC	00,12	mA	pass
1263	16:40:12	DC	00,12	mA	pass
1264	16:40:12	DC	00,12	mA	pass
1265	16:40:13	DC	00,12	mA	pass
1266	16:40:13	DC	00,12	mA	pass
1267	16:40:14	DC	00,12	mA	pass
1268	16:40:14	DC	00,12	mA	pass
1269	16:40:15	DC	00,12	mA	pass
1270	16:40:16	DC	00,12	mA	pass
1271	16:40:16	DC	00,12	mA	pass
1272	16:40:17	DC	00,11	mA	pass
1273	16:40:17	DC	00,12	mA	pass
1274	16:40:18	DC	00,12	mA	pass
1275	16:40:18	DC	00,12	mA	pass
1276	16:40:19	DC	00,11	mA	pass
1277	16:40:20	DC	00,11	mA	pass
1278	16:40:20	DC	00,12	mA	pass
1279	16:40:21	DC	00,12	mA	pass
1280	16:40:21	DC	00,12	mA	pass
1281	16:40:22	DC	00,12	mA	pass
1282	16:40:23	DC	00,12	mA	pass
1283	16:40:23	DC	00,12	mA	pass
1284	16:40:24	DC	00,12	mA	pass
1285	16:40:24	DC	00,12	mA	pass
1286	16:40:25	DC	00,11	mA	pass
1287	16:40:25	DC	00,11	mA	pass
1288	16:40:26	DC	00,12	mA	pass
1289	16:40:27	DC	00,11	mA	pass
1290	16:40:27	DC	00,11	mA	pass
1291	16:40:28	DC	00,12	mA	pass
1292	16:40:28	DC	00,11	mA	pass
1293	16:40:29	DC	00,11	mA	pass
1294	16:40:30	DC	00,12	mA	pass
1295	16:40:30	DC	00,12	mA	pass
1296	16:40:31	DC	00,12	mA	pass
1297	16:40:31	DC	00,11	mA	pass
1298	16:40:32	DC	00,11	mA	pass
1299	16:40:32	DC	00,11	mA	pass
1300	16:40:33	DC	00,12	mA	pass
1301	16:40:34	DC	00,12	mA	pass
1302	16:40:34	DC	00,12	mA	pass
1303	16:40:35	DC	00,12	mA	pass
1304	16:40:35	DC	00,11	mA	pass
1305	16:40:36	DC	00,12	mA	pass
1306	16:40:37	DC	00,12	mA	pass
1307	16:40:37	DC	00,12	mA	pass
1308	16:40:38	DC	00,46	mA	pass
1309	16:40:38	DC	00,11	mA	pass
1310	16:40:39	DC	00,11	mA	pass
1311	16:40:39	DC	00,60	mA	pass
1312	16:40:40	DC	00,11	mA	pass
