No	Time	DC/AC	Value	Unit	AUTO
1582	10:51:11	DC	00,13	mA	pass
1583	10:51:12	DC	00,13	mA	pass
1584	10:51:12	DC	00,13	mA	pass
1585	10:51:13	DC	00,13	mA	pass
1586	10:51:13	DC	00,13	mA	pass
1587	10:51:14	DC	00,13	mA	pass
1588	10:51:14	DC	00,13	mA	pass
1589	10:51:15	DC	00,13	mA	pass
1590	10:51:16	DC	00,13	mA	pass
1591	10:51:16	DC	00,13	mA	pass
1592	10:51:17	DC	00,13	mA	pass
1593	10:51:17	DC	00,13	mA	pass
1594	10:51:18	DC	00,13	mA	pass
1595	10:51:19	DC	00,13	mA	pass
1596	10:51:19	DC	00,13	mA	pass
1597	10:51:20	DC	00,13	mA	pass
1598	10:51:20	DC	00,13	mA	pass
1599	10:51:21	DC	00,13	mA	pass
1600	10:51:21	DC	00,13	mA	pass
1601	10:51:22	DC	00,13	mA	pass
1602	10:51:23	DC	00,13	mA	pass
1603	10:51:23	DC	00,13	mA	pass
1604	10:51:24	DC	00,13	mA	pass
1605	10:51:24	DC	00,13	mA	pass
1606	10:51:25	DC	00,13	mA	pass
1607	10:51:26	DC	00,13	mA	pass
1608	10:51:26	DC	00,13	mA	pass
1609	10:51:27	DC	00,13	mA	pass
1610	10:51:27	DC	00,13	mA	pass
1611	10:51:28	DC	00,13	mA	pass
1612	10:51:28	DC	00,13	mA	pass
1613	10:51:29	DC	00,13	mA	pass
1614	10:51:30	DC	00,13	mA	pass
1615	10:51:30	DC	00,13	mA	pass
1616	10:51:31	DC	00,13	mA	pass
1617	10:51:31	DC	00,13	mA	pass
1618	10:51:32	DC	00,13	mA	pass
1619	10:51:32	DC	00,13	mA	pass
1620	10:51:33	DC	00,13	mA	pass
1621	10:51:34	DC	00,13	mA	pass
1622	10:51:34	DC	00,13	mA	pass
1623	10:51:35	DC	00,14	mA	pass
1624	10:51:35	DC	00,14	mA	pass
1625	10:51:36	DC	00,13	mA	pass
1626	10:51:37	DC	00,13	mA	pass
1627	10:51:37	DC	00,13	mA	pass
1628	10:51:38	DC	00,13	mA	pass
1629	10:51:38	DC	00,13	mA	pass
1630	10:51:39	DC	00,13	mA	pass
1631	10:51:39	DC	00,13	mA	pass
1632	10:51:40	DC	00,13	mA	pass
1633	10:51:41	DC	00,13	mA	pass
1634	10:51:41	DC	00,13	mA	pass
1635	10:51:42	DC	00,13	mA	pass
1636	10:51:42	DC	00,13	mA	pass
1637	10:51:43	DC	00,13	mA	pass
1638	10:51:43	DC	00,13	mA	pass
1639	10:51:44	DC	00,13	mA	pass
1640	10:51:45	DC	00,13	mA	pass
1641	10:51:45	DC	00,13	mA	pass
1642	10:51:46	DC	00,13	mA	pass
1643	10:51:46	DC	00,13	mA	pass
1644	10:51:47	DC	00,13	mA	pass
1645	10:51:48	DC	00,13	mA	pass
1646	10:51:48	DC	00,13	mA	pass
1647	10:51:49	DC	00,13	mA	pass
1648	10:51:49	DC	00,13	mA	pass
1649	10:51:50	DC	00,14	mA	pass
1650	10:51:50	DC	00,14	mA	pass
1651	10:51:51	DC	00,14	mA	pass
1652	10:51:52	DC	00,13	mA	pass
1653	10:51:52	DC	00,14	mA	pass
1654	10:51:53	DC	00,14	mA	pass
1655	10:51:53	DC	00,14	mA	pass
1656	10:51:54	DC	00,13	mA	pass
1657	10:51:54	DC	00,13	mA	pass
1658	10:51:55	DC	00,13	mA	pass
1659	10:51:56	DC	00,13	mA	pass
1660	10:51:56	DC	00,13	mA	pass
1661	10:51:57	DC	00,13	mA	pass
1662	10:51:57	DC	00,13	mA	pass
1663	10:51:58	DC	00,13	mA	pass
1664	10:51:59	DC	00,13	mA	pass
1665	10:51:59	DC	00,13	mA	pass
1666	10:52:00	DC	00,13	mA	pass
1667	10:52:00	DC	00,13	mA	pass
1668	10:52:01	DC	00,13	mA	pass
1669	10:52:02	DC	00,13	mA	pass
1670	10:52:02	DC	00,13	mA	pass
1671	10:52:03	DC	00,13	mA	pass
1672	10:52:03	DC	00,13	mA	pass
1673	10:52:04	DC	00,13	mA	pass
1674	10:52:05	DC	13,89	mA	pass
1675	10:52:05	DC	42,96	mA	pass
1676	10:52:06	DC	27,97	mA	pass
1677	10:52:06	DC	16,29	mA	pass
1678	10:52:07	DC	24,77	mA	pass
1679	10:52:07	DC	21,86	mA	pass
1680	10:52:08	DC	39,26	mA	pass
1681	10:52:09	DC	00,19	mA	pass
1682	10:52:09	DC	00,19	mA	pass
1683	10:52:10	DC	02,78	mA	pass
1684	10:52:10	DC	21,67	mA	pass
1685	10:52:11	DC	24,10	mA	pass
1686	10:52:11	DC	18,93	mA	pass
1687	10:52:12	DC	00,20	mA	pass
1688	10:52:13	DC	00,19	mA	pass
1689	10:52:13	DC	00,28	mA	pass
1690	10:52:14	DC	01,65	mA	pass
1691	10:52:14	DC	05,28	mA	pass
1692	10:52:15	DC	18,83	mA	pass
1693	10:52:15	DC	33,88	mA	pass
1694	10:52:16	DC	01,44	mA	pass
1695	10:52:17	DC	05,88	mA	pass
1696	10:52:17	DC	07,43	mA	pass
1697	10:52:18	DC	00,19	mA	pass
1698	10:52:18	DC	00,19	mA	pass
1699	10:52:19	DC	00,19	mA	pass
1700	10:52:20	DC	00,19	mA	pass
1701	10:52:20	DC	00,19	mA	pass
1702	10:52:21	DC	00,19	mA	pass
1703	10:52:21	DC	01,09	mA	pass
1704	10:52:22	DC	00,19	mA	pass
1705	10:52:22	DC	00,19	mA	pass
1706	10:52:23	DC	00,19	mA	pass
1707	10:52:24	DC	07,63	mA	pass
1708	10:52:24	DC	00,19	mA	pass
1709	10:52:25	DC	00,19	mA	pass
1710	10:52:25	DC	00,19	mA	pass
1711	10:52:26	DC	00,19	mA	pass
1712	10:52:27	DC	00,19	mA	pass
1713	10:52:27	DC	00,19	mA	pass
1714	10:52:28	DC	05,08	mA	pass
1715	10:52:28	DC	00,19	mA	pass
1716	10:52:29	DC	00,19	mA	pass
1717	10:52:29	DC	00,19	mA	pass
1718	10:52:30	DC	01,67	mA	pass
1719	10:52:31	DC	00,19	mA	pass
1720	10:52:31	DC	00,19	mA	pass
1721	10:52:32	DC	00,19	mA	pass
1722	10:52:32	DC	00,19	mA	pass
1723	10:52:33	DC	00,19	mA	pass
1724	10:52:33	DC	00,19	mA	pass
1725	10:52:34	DC	00,19	mA	pass
1726	10:52:35	DC	00,19	mA	pass
1727	10:52:35	DC	05,38	mA	pass
1728	10:52:36	DC	00,19	mA	pass
1729	10:52:36	DC	00,19	mA	pass
1730	10:52:37	DC	00,19	mA	pass
1731	10:52:38	DC	00,19	mA	pass
1732	10:52:38	DC	00,19	mA	pass
1733	10:52:39	DC	00,18	mA	pass
1734	10:52:39	DC	00,18	mA	pass
1735	10:52:40	DC	00,18	mA	pass
1736	10:52:40	DC	01,93	mA	pass
1737	10:52:41	DC	00,19	mA	pass
1738	10:52:42	DC	00,19	mA	pass
1739	10:52:42	DC	00,19	mA	pass
1740	10:52:43	DC	01,38	mA	pass
1741	10:52:43	DC	00,19	mA	pass
1742	10:52:44	DC	00,19	mA	pass
1743	10:52:45	DC	00,19	mA	pass
1744	10:52:45	DC	00,18	mA	pass
1745	10:52:46	DC	00,18	mA	pass
1746	10:52:46	DC	00,19	mA	pass
1747	10:52:47	DC	00,19	mA	pass
1748	10:52:48	DC	00,19	mA	pass
1749	10:52:48	DC	00,19	mA	pass
1750	10:52:49	DC	00,20	mA	pass
1751	10:52:49	DC	00,19	mA	pass
1752	10:52:50	DC	00,19	mA	pass
1753	10:52:50	DC	03,08	mA	pass
1754	10:52:51	DC	00,19	mA	pass
1755	10:52:52	DC	00,19	mA	pass
1756	10:52:52	DC	00,19	mA	pass
1757	10:52:53	DC	00,19	mA	pass
1758	10:52:53	DC	00,19	mA	pass
1759	10:52:54	DC	00,19	mA	pass
1760	10:52:54	DC	01,50	mA	pass
1761	10:52:55	DC	00,18	mA	pass
1762	10:52:56	DC	06,71	mA	pass
1763	10:52:56	DC	00,19	mA	pass
1764	10:52:57	DC	00,19	mA	pass
1765	10:52:57	DC	00,19	mA	pass
1766	10:52:58	DC	00,19	mA	pass
1767	10:52:59	DC	00,19	mA	pass
1768	10:52:59	DC	00,19	mA	pass
1769	10:53:00	DC	00,19	mA	pass
1770	10:53:00	DC	00,19	mA	pass
1771	10:53:01	DC	00,19	mA	pass
1772	10:53:02	DC	00,19	mA	pass
1773	10:53:02	DC	01,01	mA	pass
1774	10:53:03	DC	00,19	mA	pass
1775	10:53:03	DC	07,16	mA	pass
1776	10:53:04	DC	00,19	mA	pass
1777	10:53:04	DC	00,19	mA	pass
1778	10:53:05	DC	00,19	mA	pass
1779	10:53:06	DC	00,19	mA	pass
1780	10:53:06	DC	00,19	mA	pass
1781	10:53:07	DC	00,19	mA	pass
1782	10:53:07	DC	06,61	mA	pass
1783	10:53:08	DC	00,19	mA	pass
1784	10:53:09	DC	00,19	mA	pass
1785	10:53:09	DC	00,19	mA	pass
1786	10:53:10	DC	00,19	mA	pass
1787	10:53:10	DC	00,19	mA	pass
1788	10:53:11	DC	00,19	mA	pass
1789	10:53:11	DC	00,20	mA	pass
1790	10:53:12	DC	00,19	mA	pass
1791	10:53:13	DC	00,19	mA	pass
1792	10:53:13	DC	00,19	mA	pass
1793	10:53:14	DC	00,19	mA	pass
1794	10:53:14	DC	00,19	mA	pass
1795	10:53:15	DC	02,87	mA	pass
1796	10:53:15	DC	00,19	mA	pass
1797	10:53:16	DC	00,19	mA	pass
1798	10:53:17	DC	00,13	mA	pass
1799	10:53:17	DC	00,13	mA	pass
1800	10:53:18	DC	00,13	mA	pass
1801	10:53:18	DC	00,13	mA	pass
1802	10:53:19	DC	00,13	mA	pass
1803	10:53:20	DC	00,13	mA	pass
1804	10:53:20	DC	00,13	mA	pass
1805	10:53:21	DC	00,13	mA	pass
1806	10:53:21	DC	00,13	mA	pass
1807	10:53:22	DC	00,13	mA	pass
1808	10:53:22	DC	00,13	mA	pass
1809	10:53:23	DC	00,13	mA	pass
1810	10:53:24	DC	00,13	mA	pass
